,code,name,name_jp,type,type_jp,address,postal_code,phone,state,state_jp,latitude,longitude,found,faculty_count,department_count,has_grad,has_remote,review_rating,review_count,difficulty_SD,difficulty_rank
531,F122310106328,Shizuoka Institute of Science And Technology,静岡理工科大学,Private,私立,静岡県袋井市豊沢2200－2,437－8555,0538－45－0111,Shizuoka Ken,静岡県,34.73632,137.957748,1990-12,3,9,True,False,3.59,52.0,40.6,E
532,F122310106337,Seirei Christopher University,聖隷クリストファー大学,Private,私立,静岡県浜松市北区三方原町3453,433－8558,053－439－1400,Shizuoka Ken,静岡県,34.791798,137.689636,1992-04,7,11,True,False,4.0,104.0,38.8,F
533,F122310106346,Shizuoka Sangyo University,静岡産業大学,Private,私立,静岡県藤枝市駿河台4－1－1,426－8668,054－645－0191,Shizuoka Ken,静岡県,34.861412,138.229004,1994-04,3,6,False,False,3.64,73.0,35.5,F
534,F123310106498,Aichi University of Technology,愛知工科大学,Private,私立,愛知県蒲郡市西迫町馬乗50－2,443－0047,0533－68－1135,Aichi Ken,愛知県,34.832626,137.19342,1999-12,2,4,True,False,3.5,28.0,36.0,F
535,F123310106504,Nagoya Sangyo University,名古屋産業大学,Private,私立,愛知県尾張旭市新居町山の田3255－5,488－8711,0561－55－3020,Aichi Ken,愛知県,35.21994,137.031418,2000-04,2,3,True,False,3.63,15.0,36.3,F
536,F123310106513,University of Human Environments,人間環境大学,Private,私立,愛知県岡崎市本宿町上三本松6－2,444－3505,0564－48－7811,Aichi Ken,愛知県,34.897923,137.264633,1999-12,8,10,True,False,3.58,58.0,43.6,E
537,F123310106522,Nagoya Bunri University,名古屋文理大学,Private,私立,愛知県稲沢市稲沢町前田365,492－8520,0587－23－2400,Aichi Ken,愛知県,35.248829,136.789261,1999-04,2,3,False,False,3.68,86.0,38.9,F
538,F123310106531,Aichi Mizuho College,愛知みずほ大学,Private,私立,愛知県名古屋市瑞穂区春敲町2－13,467－0867,052－882－1123,Aichi Ken,愛知県,35.127125,136.921875,1992-12,2,2,True,False,3.46,32.0,38.7,F
539,F123310106540,Aichi Gakuin University,愛知学院大学,Private,私立,愛知県日進市岩崎町阿良池12,470－0195,0561－73－1111,Aichi Ken,愛知県,35.158417,137.042679,1953-04,20,30,True,False,3.83,610.0,44.0,E
540,F123310106559,Aichi Institute of Technology,愛知工業大学,Private,私立,愛知県豊田市八草町八千草1247,470－0392,0565－48－8121,Aichi Ken,愛知県,35.184185,137.111893,1954-02,5,15,True,False,3.67,228.0,45.4,D
541,F123310106568,Kinjogakuin University,金城学院大学,Private,私立,愛知県名古屋市守山区大森2－1723,463－8521,052－798－0180,Aichi Ken,愛知県,35.208553,136.99321,1927-03,9,20,True,False,4.02,534.0,39.1,E
542,F123310106577,Sugiyama Jogakuen University,椙山女学園大学,Private,私立,愛知県名古屋市千種区星が丘元町17－3,464－8662,052－781－1186,Aichi Ken,愛知県,35.159889,136.987167,1929-11,11,17,True,False,3.98,613.0,41.8,E
543,F123310106586,Daido University,大同大学,Private,私立,愛知県名古屋市南区滝春町10－3,457－8530,052－612－6111,Aichi Ken,愛知県,35.078518,136.905609,1964-01,4,13,True,False,3.71,129.0,41.5,E
544,F123310106595,Chukyo University,中京大学,Private,私立,愛知県名古屋市昭和区八事本町101－2,466－8666,052－835－7111,Aichi Ken,愛知県,35.138783,136.965393,1954-04,21,38,True,False,3.81,944.0,51.6,C
545,F123310106602,Doho University,同朋大学,Private,私立,愛知県名古屋市中村区稲葉地町7－1,453－8540,052－411－1113,Aichi Ken,愛知県,35.163673,136.843185,1921-06,5,6,True,False,3.62,71.0,36.8,F
546,F123310106611,Nagoya Gakuin University,名古屋学院大学,Private,私立,愛知県名古屋市熱田区熱田西町1－25,456－8612,052－678－4080,Aichi Ken,愛知県,35.128548,136.89859,1964-01,11,16,True,False,3.6,249.0,42.4,E
547,F123310106620,Nagoya University of Commerce & Business,名古屋商科大学,Private,私立,愛知県日進市米野木町三ケ峯4－4,470－0193,0561－73－2111,Aichi Ken,愛知県,35.147362,137.082047,1953-03,7,11,True,False,3.37,122.0,36.5,F
548,F123310106639,Nagoya Women’s University,名古屋女子大学,Private,私立,愛知県名古屋市瑞穂区汐路町3－40,467－8610,052－852－1111,Aichi Ken,愛知県,35.131889,136.938492,1964-01,5,8,True,False,3.79,253.0,39.5,E
549,F123310106648,Nanzan University,南山大学,Private,私立,愛知県名古屋市昭和区山里町18,466－8673,052－832－3111,Aichi Ken,愛知県,35.14901,136.96315,1946-07,16,35,True,False,3.96,955.0,51.6,C
550,F123310106657,Nihon Fukushi University,日本福祉大学,Private,私立,愛知県知多郡美浜町奥田,470－3295,0569－87－2211,Aichi Ken,愛知県,34.783028,136.872833,1953-04,15,18,True,True,3.76,461.0,38.2,F
551,F123310106666,Meijo University,名城大学,Private,私立,愛知県名古屋市天白区塩釜口一丁目501番地,468－8502,052－832－1151,Aichi Ken,愛知県,35.135921,136.976532,1947-09,20,47,True,False,3.84,996.0,50.8,C
552,F123310106675,Nagoya College of Music,名古屋音楽大学,Private,私立,愛知県名古屋市中村区稲葉地町7－1,453－8540,052－411－1115,Aichi Ken,愛知県,35.163673,136.843185,1976-01,2,5,True,False,3.86,70.0,40.0,E
553,F123310106684,Toyota Technological Institute,豊田工業大学,Private,私立,愛知県名古屋市天白区久方2－12－1,468－8511,052－802－1111,Aichi Ken,愛知県,35.106468,136.982498,1981-01,2,4,True,False,3.76,36.0,58.0,B
554,F123310106693,Nagoya University of Foreign Studies,名古屋外国語大学,Private,私立,愛知県日進市岩崎町竹ノ山57,470－0197,0561－74－1111,Aichi Ken,愛知県,35.155373,137.040131,1987-12,6,13,True,False,3.89,384.0,52.8,C
555,F123310106700,Nagoya Zokei University of Art ; Design,名古屋造形大学,Private,私立,愛知県名古屋市北区名城2丁目4番1,462-8545,052-908-1630,Aichi Ken,愛知県,35.189964,136.905731,1989-12,2,2,True,False,3.65,53.0,42.7,E
556,F123310106719,Aichi Sangyo University,愛知産業大学,Private,私立,愛知県岡崎市岡町字原山12－5,444－0005,0564－48－4511,Aichi Ken,愛知県,34.919106,137.219589,1991-12,4,7,True,True,3.8,36.0,35.6,F
557,F123310106728,Tokai Gakuen University,東海学園大学,Private,私立,愛知県みよし市福谷町西ノ洞21－233,470－0207,0561－36－5555,Aichi Ken,愛知県,35.126869,137.098785,1994-12,7,7,True,False,3.56,243.0,37.2,F
558,F123310106737,Toyohashi Sozo University,豊橋創造大学,Private,私立,愛知県豊橋市牛川町字松下20－1,440－8511,0532－54－2111,Aichi Ken,愛知県,34.776573,137.409988,1995-12,4,5,True,False,3.54,37.0,38.6,F
559,F123310106746,Aichi Toho University,愛知東邦大学,Private,私立,愛知県名古屋市名東区平和が丘3－11,465－8515,052－782－1241,Aichi Ken,愛知県,35.170525,136.986328,2000-12,3,4,False,False,3.54,49.0,35.4,F
560,F123310106755,Seijoh University,星城大学,Private,私立,愛知県東海市富貴ノ台2－172,476－8588,052－601－6000,Aichi Ken,愛知県,35.033436,136.900803,2001-12,3,3,True,False,3.75,51.0,38.1,F
561,F123310106764,Aichi Bunkyo University,愛知文教大学,Private,私立,愛知県小牧市大草5969－3,485－8565,0568－78－2211,Aichi Ken,愛知県,35.300236,137.007355,1997-12,2,2,True,False,3.55,10.0,36.0,F
562,F123310106773,Ohkagakuen University,桜花学園大学,Private,私立,愛知県豊明市栄町武侍48,470－1193,0562－97－5503,Aichi Ken,愛知県,35.05722,136.973251,1997-12,2,3,False,False,4.21,108.0,35.3,F
563,F123310106782,Aichi University,愛知大学,Private,私立,愛知県名古屋市東区筒井2－10－31,461－8641,052－937－8111,Aichi Ken,愛知県,35.174255,136.927292,1946-11,14,22,True,False,3.83,781.0,48.4,D
564,F123310106791,Aichi Gakusen University,愛知学泉大学,Private,私立,愛知県岡崎市舳越町字上川成28,444－8520,0564－34－1212,Aichi Ken,愛知県,34.972233,137.143311,1966-03,1,4,False,False,3.41,82.0,36.3,F
565,F123310106808,Shigakkan University,至学館大学,Private,私立,愛知県大府市横根町名高山55,474－8651,0562－46－1291,Aichi Ken,愛知県,35.031044,136.972305,1963-01,2,5,True,False,3.58,111.0,39.9,E
566,F123310106817,Chubu University,中部大学,Private,私立,愛知県春日井市松本町1200,487－8501,0568－51－1111,Aichi Ken,愛知県,35.274693,137.015121,1964-04,13,50,True,False,3.73,560.0,43.8,E
567,F123310106826,Fujita Health University,藤田医科大学,Private,私立,愛知県豊明市沓掛町田楽ケ窪1－98,470－1192,0562－93－2000,Aichi Ken,愛知県,35.070999,137.001389,1968-05,5,9,True,False,3.73,199.0,51.7,C
568,F123310106835,Nagoya University of The Arts,名古屋芸術大学,Private,私立,愛知県北名古屋市熊之庄古井281,481－8503,0568－24－0315,Aichi Ken,愛知県,35.256161,136.880783,1970-04,7,9,True,False,3.72,115.0,36.6,F
569,F123310106844,Aichi Medical University,愛知医科大学,Private,私立,愛知県長久手市岩作雁又1－1,480－1195,0561－62－3311,Aichi Ken,愛知県,35.19241,137.048386,1971-12,4,5,True,False,3.76,63.0,55.2,B
570,F123310106853,Aichi Shukutoku University,愛知淑徳大学,Private,私立,愛知県長久手市片平二丁目9,480－1197,0561－62－4111,Aichi Ken,愛知県,35.15873,137.031342,1975-01,15,20,True,False,3.84,772.0,44.4,D
571,F123310106862,Nagoya University of Economics,名古屋経済大学,Private,私立,愛知県犬山市字内久保61－1,484－8504,0568－67－0511,Aichi Ken,愛知県,35.319664,136.953247,1978-12,7,10,True,False,3.38,81.0,38.3,F
572,F123310106871,Nagoya University of Arts And Sciences,名古屋学芸大学,Private,私立,愛知県日進市岩崎町竹ノ山57,470－0196,0561－75－7111,Aichi Ken,愛知県,35.155373,137.040131,2001-12,8,10,True,False,4.16,291.0,52.5,C
573,F123310106880,Japanese Red Cross Toyota College of Nursing,日本赤十字豊田看護大学,Private,私立,愛知県豊田市白山町七曲12－33,471－8565,0565－36－5111,Aichi Ken,愛知県,35.100468,137.120712,2003-11,2,3,True,False,3.88,38.0,41.0,E
574,F123310106899,Shubun University,修文大学,Private,私立,愛知県一宮市日光町6,491－0938,0586－45－2101,Aichi Ken,愛知県,35.300484,136.781296,2007-12,3,3,False,False,3.47,35.0,37.4,F
575,F123310106906,Okazaki Women’s University,岡崎女子大学,Private,私立,愛知県岡崎市中町1－8－4,444－0015,0564－22－1295,Aichi Ken,愛知県,34.954697,137.185226,2012-11,1,1,False,False,4.1,42.0,35.5,F
576,F123310106915,Ichinomiya Kenshin College,一宮研伸大学,Private,私立,愛知県一宮市常願通五丁目４番１,491－0063,0586－28－8110,Aichi Ken,愛知県,35.316635,136.811523,2017-04,1,1,False,False,4.0,4.0,42.3,E
577,F123310106924,Nagoya Ryujo Women's University,名古屋柳城女子大学,Private,私立,愛知県名古屋市昭和区明月町2－54,466－0034,052－841－2635,Aichi Ken,愛知県,35.146511,136.932465,1898-04,1,1,False,False,4.12,7.0,37.5,F
578,F123310111883,International Professional University of Technology in Nagoya,名古屋国際工科専門職大学,Private,私立,愛知県名古屋市中村区名駅4-27-1,450－0002,052-561-2001,Aichi Ken,愛知県,35.16843,136.8862,2021-04,2,3,False,False,5.0,1.0,,
579,F124310107165,Yokkaichi University,四日市大学,Private,私立,三重県四日市市萱生町1200,512－8512,059－365－6588,Mie Ken,三重県,35.022343,136.605225,1987-12,2,2,False,False,3.65,32.0,36.5,F
580,F124310107174,Kogakkan University,皇學館大学,Private,私立,三重県伊勢市神田久志本町1704,516－8555,0596－22－0201,Mie Ken,三重県,34.488365,136.726547,1962-02,6,11,True,False,3.9,178.0,41.4,E
581,F124310107183,Suzuka University of Medical Science,鈴鹿医療科学大学,Private,私立,三重県鈴鹿市岸岡町1001－1,510－0293,059－383－8991,Mie Ken,三重県,34.858315,136.59938,1990-12,6,14,True,False,3.59,161.0,41.5,E
582,F124310107192,Suzuka University,鈴鹿大学,Private,私立,三重県鈴鹿市郡山町字西高山663－222,510－0298,059－372－2121,Mie Ken,三重県,34.8144,136.534454,1994-04,4,4,True,False,3.51,21.0,38.0,F
583,F124310107209,Yokkaichi Nursing And Medical Care University,四日市看護医療大学,Private,私立,三重県四日市市萱生町1200,512－8045,059－340－0700,Mie Ken,三重県,35.022343,136.605225,2006-11,2,3,True,False,3.76,42.0,42.3,E
584,F125310107315,Seian University of Art And Design,成安造形大学,Private,私立,滋賀県大津市仰木の里東4－3－1,520－0248,077－574－2111,Shiga Ken,滋賀県,35.107018,135.902008,1992-12,1,1,False,False,3.75,35.0,53.0,C
585,F125310107324,Seisen University,聖泉大学,Private,私立,滋賀県彦根市肥田町720,521－1123,0749－43－3600,Shiga Ken,滋賀県,35.20517,136.204422,2002-12,4,4,True,False,3.39,30.0,35.5,F
586,F125310107333,Nagahama Institute of Bio-Science And Technology,長浜バイオ大学,Private,私立,滋賀県長浜市田村町1266,526－0829,0749－64－8100,Shiga Ken,滋賀県,35.356911,136.28038,2002-12,2,4,True,False,3.76,55.0,40.3,E
587,F125310107342,Biwako Seikei Sport College,びわこ成蹊スポーツ大学,Private,私立,滋賀県大津市北比良1204,520－0503,077－596－8410,Shiga Ken,滋賀県,35.227333,135.94754,2003-04,2,2,True,False,3.88,57.0,36.0,F
588,F125310107351,Biwako-Gakuin University,びわこ学院大学,Private,私立,滋賀県東近江市布施町29,527－8533,0748－22－3388,Shiga Ken,滋賀県,35.088188,136.184052,2008-10,1,2,False,False,3.63,33.0,37.0,F
589,F125310107360,Biwako Professional University of Rehabilitation,びわこリハビリテーション専門職大学,Private,私立,滋賀県東近江市北坂町967,527－0145,0749-46-2311,Shiga Ken,滋賀県,35.132339,136.275558,2020-04,1,2,False,False,5.0,1.0,37.8,F
590,F126310107476,Heian Jogakuin st.Agnes University,平安女学院大学,Private,私立,京都府京都市上京区武衛陣町221,602－8029,075－414－8153,Kyoto Fu,京都府,35.019299,135.757797,1999-12,2,2,False,False,3.85,50.0,35.5,F
591,F126310107485,Otani University,大谷大学,Private,私立,京都府京都市北区小山上総町,603－8143,075－432－3131,Kyoto Fu,京都府,35.042549,135.759064,1923-04,5,18,True,False,3.88,202.0,37.7,F
592,F126310107494,Kyoto University of Foreign Studies,京都外国語大学,Private,私立,京都府京都市右京区西院笠目町6,615－8558,075－322－6012,Kyoto Fu,京都府,35.004147,135.718948,1959-04,4,14,True,False,3.81,352.0,44.9,D
593,F126310107500,Kyoto Sangyo University,京都産業大学,Private,私立,京都府京都市北区上賀茂本山,603－8555,075－705－1408,Kyoto Fu,京都府,35.066345,135.754211,1965-01,21,40,True,True,3.81,723.0,46.3,D
594,F126310107519,Kyoto Women’s University,京都女子大学,Private,私立,京都府京都市東山区今熊野北日吉町35,605－8501,075－531－7030,Kyoto Fu,京都府,34.989666,135.778442,1920-03,10,24,True,False,3.91,787.0,49.0,D
595,F126310107528,Kyoto    Pharmaceutical  University,京都薬科大学,Private,私立,京都府京都市山科区御陵中内町5,607－8414,075－595－4600,Kyoto Fu,京都府,34.990833,135.809723,1919-03,2,3,True,False,3.97,191.0,53.5,C
596,F126310107537,Kyoto Koka Women’s University,京都光華女子大学,Private,私立,京都府京都市右京区西京極葛野町38,615－0882,075－325－5305,Kyoto Fu,京都府,34.996956,135.718384,1944-03,6,9,True,False,3.79,141.0,35.9,F
597,F126310107546,Shuchiin University,種智院大学,Private,私立,京都府京都市伏見区向島西定請70,612－8156,075－604－5600,Kyoto Fu,京都府,34.912777,135.766678,1929-04,1,2,False,False,3.97,8.0,35.0,F
598,F126310107555,Kyoto Tachibana University,京都橘大学,Private,私立,京都府京都市山科区大宅山田町34,607－8175,075－571－1111,Kyoto Fu,京都府,34.968323,135.82515,1967-01,15,22,True,True,3.94,338.0,44.7,D
599,F126310107564,Doshisha University,同志社大学,Private,私立,京都府京都市上京区今出川通烏丸東入玄武町601,602－8580,075－251－3110,Kyoto Fu,京都府,34.968323,135.82515,1904-03,30,69,True,False,4.06,2011.0,59.0,B
600,F126310107573,Doshisha Women’s College of Liberal Arts,同志社女子大学,Private,私立,京都府京田辺市興戸南鉾立97－1,610－0395,0774－65－8411,Kyoto Fu,京都府,34.80452,135.772675,1912-02,12,20,True,False,4.15,729.0,48.2,D
601,F126310107582,Kyoto Notre Dame University,京都ノートルダム女子大学,Private,私立,京都府京都市左京区下鴨南野々神町1,606－0847,075－781－1173,Kyoto Fu,京都府,35.051197,135.770004,1961-03,5,9,True,False,3.98,107.0,35.5,F
